COMMUNE_NL,COMMUNE_FR,COMMUNE_DE,PKANCODE,STREET_NL,STREET_FR,STREET_DE,HUISNR,LAT,LON
Lille,,,2275,Gebroeders De Winterstraat,,,87,51.2600682627,4.7955328958
Lille,,,2275,Heide,,,36,51.2375586962,4.85745558514
Lille,,,2275,Zand,,,40,51.2658411319,4.80085317151
Lille,,,2275,Pastorijstraat,,,86,51.2673942267,4.79732548142
Lille,,,2275,Oostmalsebaan,,,44,51.2665713762,4.78269262808
Lille,,,2275,Hemeldonk,,,34,51.2737467108,4.85165052025
Lille,,,2275,Het Ven,,,1B,51.2621833444,4.86609658126
Lille,,,2275,Borgstraat,,,45,51.2566175596,4.78880238999
Lille,,,2275,Boonhof,,,8,51.2597647686,4.78590713225
Lille,,,2275,Molenpad,,,47,51.2735652544,4.86732125749
Lille,,,2275,Lodewijk Mercelislaan,,,6,51.2618178537,4.78064166105
Lille,,,2275,Beerseheide,,,15,51.2937792344,4.84336698217
Lille,,,2275,Pulsebaan,,,22,51.2617505321,4.78512870113
Lille,,,2275,Beeldekens,,,2,51.2248691089,4.83226820507
Lille,,,2275,Sept,,,28,51.2694676558,4.78349830676
Lille,,,2275,Krokuslaan,,,3,51.271522951,4.86905583384
Lille,,,2275,Broekzijstraat,,,25,51.2321262173,4.80835378429
Lille,,,2275,Kloosterstraat,,,88,51.2638090225,4.86233756509
Lille,,,2275,Herentalsesteenweg,,,67,51.2226527878,4.83114853431
Lille,,,2275,Heikant,,,47,51.2296748368,4.82997119969
Lille,,,2275,Pastorijstraat,,,94A,51.2675844454,4.79811096858
Lille,,,2275,Broekzijstraat,,,123,51.2469814967,4.80863749792
Lille,,,2275,Kapelstraat,,,7,51.2435621727,4.82371158202
Lille,,,2275,De Nefstraat,,,5,51.2685870447,4.86778500448
Lille,,,2275,Vlimmersebaan,,,9,51.2642645966,4.78591425693
Lille,,,2275,Brulens,,,2,51.2627118896,4.85844961918
Lille,,,2275,Rode-Kruisstraat,,,2,51.2393698872,4.82482186307
Lille,,,2275,Heiend,,,81,51.2340990145,4.81927640857
Lille,,,2275,Puttekensberg,,,7,51.2684466058,4.80471588787
Lille,,,2275,Tuinwijk,,,16,51.2341694586,4.83270143968
Lille,,,2275,Wechelsebaan,,,119,51.2513080358,4.81571437554
Lille,,,2275,Steenbrukken,,,8,51.2348147972,4.82676983938
Lille,,,2275,Poederleese weg,,,11,51.2375324105,4.82553224674
Lille,,,2275,Moereind,,,96,51.2558892836,4.78617519066
Lille,,,2275,Heikant,,,125,51.2276691953,4.82225152338
Lille,,,2275,Vlimmersebaan,,,17,,
Lille,,,2275,Nachtegalenstraat,,,5,51.2517362479,4.82008729517
Lille,,,2275,Akkerstraat,,,45,51.2467902107,4.82256419894
Lille,,,2275,Beersebaan,,,82,51.2747103563,4.86576782207
Lille,,,2275,Gagelveld,,,5,51.2382277739,4.83010750865
Lille,,,2275,Gierlebaan,,,132,51.255348817,4.84852626181
Lille,,,2275,Vendelmansweg,,,8,51.2646429681,4.78929752133
Lille,,,2275,Beersebaan,,,60,51.2724989348,4.86658088739
Lille,,,2275,Herentalsesteenweg,,,18,51.2255031595,4.83377730398
Lille,,,2275,Rozenlaan,,,23,51.2649582984,4.86693974467
Lille,,,2275,Blommerschotsebaan,,,1A,51.2642123815,4.77988606948
Lille,,,2275,Heikant,,,48,51.2299465068,4.82899422483
Lille,,,2275,Brulens,,,15A,51.2666951735,4.86072853244
Lille,,,2275,Veenzijde,,,43,51.2603555851,4.86548854101
Lille,,,2275,Nachtegalenstraat,,,37,51.2492827964,4.82024281026
Lille,,,2275,Groeneweg,,,22,51.2482602158,4.82227491113
Lille,,,2275,Eigenaarsstraat,,,35,51.2705271233,4.86973534335
Lille,,,2275,Rozenlaan,,,10,51.2654657147,4.86704174494
Lille,,,2275,Houtakkerstraat,,,14,51.2703138653,4.86506042869
Lille,,,2275,Dr. Karel Van Noppenstraat,,,6,51.2626402204,4.80534368349
Lille,,,2275,Hoeksken,,,50,51.2431498589,4.82724812262
Lille,,,2275,Herentalsesteenweg,,,43,51.2239394426,4.83267521442
Lille,,,2275,Vlinderweg,,,15,51.2744900631,4.7914916593
Lille,,,2275,Herentalsesteenweg,,,30,51.2248883771,4.83306057705
Lille,,,2275,Tielenbaan,,,25,51.2376976214,4.8273639426
Lille,,,2275,Nieuwstraat,,,10,51.2640687671,4.7918721514
Lille,,,2275,Kerkstraat,,,49,51.2377861087,4.82049683362
Lille,,,2275,Schoolstraat,,,56,51.2702936786,4.86217468425
Lille,,,2275,Lange weg,,,23,51.260912981,4.78146941414
Lille,,,2275,Heikant,,,61,51.229540487,4.82862715135
Lille,,,2275,Hulsbos,,,48,51.2259570362,4.83163843612
Lille,,,2275,Moleneind,,,43,51.2312367648,4.82748110567
Lille,,,2275,Oevelenberg,,,47,51.264857496,4.82211854242
Lille,,,2275,De Dalen,,,24,51.2682135972,4.79050800761
Lille,,,2275,Heiend,,,41,51.2350170077,4.82352166935
Lille,,,2275,Vlinderweg,,,13B,51.2744399041,4.79217073028
Lille,,,2275,Oevelenberg,,,17,51.2560830727,4.81864503504
Lille,,,2275,Boskapelstraat,,,98,51.2280913021,4.82121917511
Lille,,,2275,Gierlebaan,,,86,51.246535718,4.83233995752
Lille,,,2275,Veldstraat,,,11,51.2392454325,4.81704160615
Lille,,,2275,Beersebaan,,,116,51.2766460628,4.86404101978
Lille,,,2275,De Nieuwe Wijngaard,,,14,51.2282790011,4.84487446522
Lille,,,2275,Pastorijstraat,,,87,51.2678490774,4.79743856558
Lille,,,2275,Beek,,,45,51.2362356861,4.83490585902
Lille,,,2275,Meesjespad,,,3,51.2870246307,4.84217181328
Lille,,,2275,Schoorstraat,,,5,51.2773333985,4.88172700577
Lille,,,2275,Lichtaartsesteenweg,,,105,51.2216903768,4.86694614708
Lille,,,2275,Moereindpad,,,6,51.2581449651,4.79219959443
Lille,,,2275,Akkerpad,,,7,51.2687597806,4.78517154607
Lille,,,2275,Beek,,,15,51.2348819627,4.83057260485
Lille,,,2275,Ursulinenstraat,,,36,51.2664749385,4.86378973058
Lille,,,2275,Heggelaan,,,35,51.2230865582,4.83389888455
Lille,,,2275,Veenzijde,,,23,51.262679063,4.86485476464
Lille,,,2275,Ravenstraat,,,15,51.2614460412,4.86068046993
Lille,,,2275,Heiend,,,1,51.2360259511,4.82650384216
Lille,,,2275,Beulk,,,113,51.2579784017,4.77996318339
Lille,,,2275,Boskant,,,54,51.2432465276,4.81839891807
Lille,,,2275,Rooien,,,25,51.2835075369,4.89507868172
Lille,,,2275,Borze,,,19,51.2392320838,4.83663598951
Lille,,,2275,Pastorijstraat,,,8,51.2650501669,4.78926509933
Lille,,,2275,Hemeldonk,,,39,51.2763926679,4.84976499913
Lille,,,2275,Egelspad,,,5,51.2883677274,4.84347930527
Lille,,,2275,De Schrans,,,8,51.2366166718,4.81958829331
Lille,,,2275,Bosuilweg,,,15,51.2771735755,4.79157954419
Lille,,,2275,Doolstraat,,,26,51.2619903416,4.86861550416
Lille,,,2275,Walwegen,,,23,,
Lille,,,2275,Beulk,,,74,51.2624828352,4.77952537328
Lille,,,2275,Bruinstraat,,,13,51.2550351777,4.83119908641
Lille,,,2275,Turnhoutsebaan,,,66,51.2766181688,4.88487130827
Lille,,,2275,Beersebaan,,,134,51.2826210391,4.85870200103
Lille,,,2275,Lindelostraat,,,15,51.235796593,4.82377512907
Lille,,,2275,Heggelaan,,,63,51.2212390377,4.83120205378
Lille,,,2275,Rechtestraat,,,30,51.2396757473,4.82389453458
Lille,,,2275,Doolstraat,,,1,51.2648830405,4.87043045757
Lille,,,2275,Lange weg,,,3,51.2604309792,4.78386812104
Lille,,,2275,Hemeldonk,,,46,51.2756937827,4.85067935969
Lille,,,2275,Visbeekbaan,,,70,51.2690050151,4.79658594138
Lille,,,2275,Beukenlaan,,,15,51.2286578818,4.8172998284
Lille,,,2275,Pulsebaan,,,52,51.2597836607,4.78393769543
Lille,,,2275,Beersebaan,,,23,51.2693299404,4.86678267338
Lille,,,2275,Schoolstraat,,,45,51.2690339766,4.86352366413
Lille,,,2275,Meikloklaan,,,8,51.2734018962,4.87142669649
Lille,,,2275,Doolstraat,,,51,51.2600438865,4.86697822981
Lille,,,2275,Beek,,,36,51.2351360787,4.83384519838
Lille,,,2275,Poederleese weg,,,35,51.2366835702,4.82659135228
Lille,,,2275,Molenpad,,,60,51.2748050637,4.86935366944
Lille,,,2275,Molenheidedreef,,,18,51.2714353971,4.79972214799
Lille,,,2275,S. Daneelsstraat,,,16,51.2721025264,4.86822623779
Lille,,,2275,Pastorijstraat,,,38,51.266048929,4.79118740927
Lille,,,2275,Oude Baan,,,37,51.2706015294,4.87429960719
Lille,,,2275,Poederleese weg,,,79,51.2344978833,4.83025079708
Lille,,,2275,Heerle,,,24,51.2156674503,4.86411162599
Lille,,,2275,Slaaplaken,,,27,51.2276899891,4.83304457175
Lille,,,2275,Moereind,,,47,51.2556535701,4.79299826363
Lille,,,2275,Vennestraat,,,32,51.2659124978,4.86945253705
Lille,,,2275,Boelaart,,,24,51.2680985597,4.80889096597
Lille,,,2275,Heide,,,20A,51.2345943082,4.85518429993
Lille,,,2275,Borze,,,10,,
Lille,,,2275,Lage Schoom,,,10,51.2474286428,4.82128032744
Lille,,,2275,Hoeksken,,,39,51.2423276638,4.82641861899
Lille,,,2275,Beek,,,39,51.2360300715,4.83427981218
Lille,,,2275,Zittaartse heide,,,42,51.2259296401,4.81123715614
Lille,,,2275,Beersebaan,,,140,51.2875571186,4.85575575753
Lille,,,2275,Hoeksken,,,21,51.2413413637,4.82520920383
Lille,,,2275,Beek,,,42,51.2350994205,4.83422926825
Lille,,,2275,Broekzijstraat,,,3,51.231820072,4.81133667919
Lille,,,2275,Pulsebaan,,,79,51.2579296978,4.78196866528
Lille,,,2275,Bersegembaan,,,9,51.2697205026,4.7879293605
Lille,,,2275,Kaulil,,,35,51.279833909,4.79760066633
Lille,,,2275,De Dalen,,,50,51.2690401067,4.78850538612
Lille,,,2275,Hoeven,,,1,51.2191200412,4.8417377162
Lille,,,2275,Gebroeders De Winterstraat,,,65,51.2612008859,4.79296333786
Lille,,,2275,Groeneweg,,,51,51.2485132681,4.82576622434
Lille,,,2275,Lichtaartsesteenweg,,,36,51.2240729659,4.83757956
Lille,,,2275,Merelstraat,,,6,51.2514622523,4.81898750059
Lille,,,2275,De Dalen,,,6,51.2661258414,4.78996153855
Lille,,,2275,Tulpenlaan,,,10,51.259963714,4.78911854693
Lille,,,2275,De Schrans,,,7,51.237109929,4.81997308514
Lille,,,2275,Beersebaan,,,105,51.27383583,4.86554338508
Lille,,,2275,Achterstenhoek,,,17,51.250104669,4.8105517254
Lille,,,2275,De Nefstraat,,,6A,51.2684045182,4.86814010501
Lille,,,2275,Kloosterstraat,,,66,51.2645262878,4.8635440593
Lille,,,2275,Gierlebaan,,,7,51.2426990614,4.82428110856
Lille,,,2275,Zand,,,6,51.2694409516,4.79977645289
Lille,,,2275,Zagerijstraat,,,14,51.2340079309,4.82683105324
Lille,,,2275,Moleneind,,,3,51.2347102034,4.82376193079
Lille,,,2275,Beukenlaan,,,16,51.2290336761,4.81640397304
Lille,,,2275,Groeneweg,,,41,51.2485761787,4.82427906759
Lille,,,2275,Balsakker,,,37,51.2382128067,4.81631442756
Lille,,,2275,Pastorijstraat,,,90,51.2674847575,4.79756831282
Lille,,,2275,Boskant,,,22,51.2398825424,4.81944895896
Lille,,,2275,Wechelsebaan,,,27,51.2436903164,4.82109876231
Lille,,,2275,Kabienstraat,,,57,51.2418416569,4.82128642712
Lille,,,2275,Oevelenberg,,,34,51.262318345,4.82261484025
Lille,,,2275,Kosterstraat,,,17,51.2666837679,4.87229399355
Lille,,,2275,Kosterstraat,,,65,51.2699121636,4.87487701106
Lille,,,2275,Hemeldonk,,,70,51.2733369431,4.84582583038
Lille,,,2275,Beukenlaan,,,36,51.2283277313,4.81103376295
Lille,,,2275,Houtzijde,,,107,51.2590521024,4.83193479766
Lille,,,2275,Herentalsesteenweg,,,8,51.2259859695,4.83452093033
Lille,,,2275,Blommerschotsebaan,,,21,51.2656007746,4.77774796966
Lille,,,2275,Zagerijstraat,,,37,51.2325531797,4.8203565623
Lille,,,2275,Boskant,,,37,51.2413995877,4.81678741722
Lille,,,2275,Boonhof,,,82,51.2583065311,4.7887879901
Lille,,,2275,Rooienkapel,,,21,51.2759167709,4.88072386396
Lille,,,2275,Singel,,,8,,
Lille,,,2275,Dorp,,,41,51.2290281404,4.83493103145
Lille,,,2275,Rechtestraat,,,11,51.2385341826,4.8238780722
Lille,,,2275,Sept,,,51,51.270511249,4.78463614729
Lille,,,2275,Lozijde,,,87,51.2779806237,4.86774693629
Lille,,,2275,Moereind,,,17,51.2567848147,4.79796028846
Lille,,,2275,Tielenbaan,,,91,51.2372117644,4.83567537866
Lille,,,2275,Groeneweg,,,14,51.2482483542,4.82107848333
Lille,,,2275,Blasvenpad,,,4,51.2646703363,4.79567670539
Lille,,,2275,Herentalsesteenweg,,,37,51.2242700687,4.83314845729
Lille,,,2275,Beersebaan,,,38B,,
Lille,,,2275,Brevennendijk,,,1,51.2676666554,4.79703040179
Lille,,,2275,Biezenhoek,,,26B,,
Lille,,,2275,Brulens,,,23A,,
Lille,,,2275,Brulens,,,13A,,
Lille,,,2275,Brulens,,,23D,,
Lille,,,2275,Blommerschotsebaan,,,47,51.2682625118,4.77875514499
Lille,,,2275,Dorp,,,65A,,
Lille,,,2275,Gagelveld,,,11,51.2377629247,4.83035133065
Lille,,,2275,Dorp,,,40,,
Lille,,,2275,Heerle,,,49B,,
Lille,,,2275,Hoeven,,,3A,,
Lille,,,2275,Houtzijde,,,48B,,
Lille,,,2275,Houtzijde,,,74A,,
Lille,,,2275,Hoveniersweg,,,2A,,
Lille,,,2275,Kardinaal Cardijnlaan,,,33,,
Lille,,,2275,Koolmeesweg,,,17A,,
Lille,,,2275,Pastorijstraat,,,91,51.2680684339,4.7979969444
Lille,,,2275,Poederleese weg,,,70,,
Lille,,,2275,Rooien,,,27,,
Lille,,,2275,Sept,,,17,,
Lille,,,2275,Singel,,,20A,,
Lille,,,2275,Turnhoutsebaan,,,55,51.2768652844,4.88391775462
Lille,,,2275,Vlimmersebaan,,,1A,,
Lille,,,2275,Hoogland,,,22,51.234884647,4.83687678296
Lille,,,2275,Valvekenstraat,,,32,51.2524869523,4.82112398969
Lille,,,2275,Vennestraat,,,53,51.2652226221,4.87117139888
Lille,,,2275,Oostmalsebaan,,,51,51.2663730358,4.78165570256
Lille,,,2275,Bersegembaan,,,78,51.2815446521,4.79750264958
Lille,,,2275,Rozenlaan,,,51,51.2650581505,4.86862368363
Lille,,,2275,Turnhoutsebaan,,,82,51.2823056751,4.89526587757
Lille,,,2275,Hemeldonk,,,55,51.2745789066,4.84841483181
Lille,,,2275,Schelschotten,,,5,51.2739236692,4.86722479037
Lille,,,2275,Kan. J. Peetersstraat,,,4,51.2673424258,4.87124129036
Lille,,,2275,Nieuwstraat,,,14,51.2637748771,4.79183867526
Lille,,,2275,Wechelsebaan,,,98,51.2469313514,4.81969510903
Lille,,,2275,Herentalsesteenweg,,,83,51.2216969977,4.83005505736
Lille,,,2275,Hoeksken,,,19,51.2413468448,4.82520968719
Lille,,,2275,Beulk,,,50,51.2639193714,4.78142990507
Lille,,,2275,Neerzand,,,7,51.2176768985,4.82776285966
Lille,,,2275,Tulpenlaan,,,15,51.2603521253,4.79002056098
Lille,,,2275,Wijngaard,,,10,51.2261951443,4.83781050636
Lille,,,2275,Wechelsebaan,,,108,51.2474966088,4.81927809679
Lille,,,2275,Tielenbaan,,,89,51.2371533951,4.83543381182
Lille,,,2275,Veenzijde,,,32,51.261819005,4.86484387374
Lille,,,2275,Lozijde,,,3,51.2721022005,4.87432867157
Lille,,,2275,Dingdongen,,,4,51.2537296669,4.85872577998
Lille,,,2275,Laagland,,,16,51.2314884722,4.82968966289
Lille,,,2275,Pulsebaan,,,14,51.2621159406,4.78529844262
Lille,,,2275,Kloosterstraat,,,15B,51.2655989477,4.86613969029
Lille,,,2275,Hoogland,,,15,51.2357601514,4.83653064223
Lille,,,2275,Valvekenstraat,,,57,51.2542032656,4.82398638365
Lille,,,2275,Kabienstraat,,,5,,
Lille,,,2275,Pulsebaan,,,10,51.2624016858,4.785373636
Lille,,,2275,Lindenlaan,,,36,51.2648325244,4.79030885977
Lille,,,2275,De Busseltjes,,,5,51.2285836001,4.84006284691
Lille,,,2275,Boonhof,,,1,51.2592676463,4.78668827272
Lille,,,2275,Borgstraat,,,15,51.2586632394,4.78656895717
Lille,,,2275,Gierlebaan,,,32,51.2434859365,4.82657650931
Lille,,,2275,Beulkbeemden,,,17,51.2626915712,4.77663816767
Lille,,,2275,Violetlaan,,,9,51.2724189388,4.8731324535
Lille,,,2275,Beersebaan,,,115,51.2744110249,4.86528012436
Lille,,,2275,Schoolstraat,,,55,51.2696877271,4.86252933649
Lille,,,2275,Beulk,,,109,51.2582604079,4.77943479299
Lille,,,2275,Kosterstraat,,,45,51.2683481502,4.87381188606
Lille,,,2275,Pater A. Verlindenstraat,,,2,51.2718188094,4.8701471798
Lille,,,2275,Moleneind,,,42,51.2317720368,4.82646043258
Lille,,,2275,Kapelstraat,,,38,51.245310492,4.82479115446
Lille,,,2275,Lichtaartsesteenweg,,,27,51.2250854179,4.83713125128
Lille,,,2275,Brevennendijk,,,2,51.268240752,4.79720132135
Lille,,,2275,Lichtaartsesteenweg,,,42,51.223605668,4.83814084544
Lille,,,2275,Lichtaartsesteenweg,,,79,51.2222037664,4.84034036665
Lille,,,2275,Molenpad,,,51,51.2738511014,4.86787129311
Lille,,,2275,Sijsjespad,,,8,51.2872636488,4.84153824885
Lille,,,2275,Dorp,,,67,51.230251051,4.83291778992
Lille,,,2275,Vondelweg,,,32,51.264183639,4.86758762061
Lille,,,2275,Blommerschotsebaan,,,19,51.2655031403,4.77793565695
Lille,,,2275,Hoeksken,,,20,51.2406460797,4.82558758175
Lille,,,2275,De Dalen,,,31,51.2686406282,4.79015697154
Lille,,,2275,Dr.Tricotstraat,,,6,51.2282828228,4.83923406435
Lille,,,2275,Boonhof,,,20,51.2594178024,4.78730890645
Lille,,,2275,Kardinaal Cardijnlaan,,,5,51.2332328695,4.83858627063
Lille,,,2275,Nachtegalenstraat,,,12,51.2506173635,4.81992333178
Lille,,,2275,Molenheidedreef,,,17,51.2724356266,4.79799183421
Lille,,,2275,Boskant,,,81,51.24537871,4.81706732773
Lille,,,2275,Vendelmansweg,,,65,51.2661846774,4.79588130515
Lille,,,2275,Brulens,,,12,51.2643699558,4.8576968573
Lille,,,2275,Borgakker,,,3,51.2572321481,4.78931847139
Lille,,,2275,Schoolblok,,,19,51.2670691118,4.87079145399
Lille,,,2275,De Dalen,,,44,51.2690152959,4.78931514066
Lille,,,2275,Gebroeders De Winterstraat,,,66,51.2590408427,4.79472383417
Lille,,,2275,Rozenlaan,,,69,51.2647272784,4.86943247312
Lille,,,2275,Veldstraat,,,17,51.2390760731,4.81569412046
Lille,,,2275,Kloosterstraat,,,96,51.2633578538,4.86157160355
Lille,,,2275,Eekhoornweg,,,17,51.27553405,4.79134323131
Lille,,,2275,Beulk,,,77,51.2616063712,4.77988924861
Lille,,,2275,Boskapelstraat,,,66,51.2334599004,4.82104815699
Lille,,,2275,Lozijde,,,15,51.2729692793,4.87376863801
Lille,,,2275,Valkenstraat,,,20,51.2608684799,4.86177186789
Lille,,,2275,Dorp,,,52,51.2296290013,4.83541463875
Lille,,,2275,Biezenhoek,,,36,51.2303379309,4.83930952458
Lille,,,2275,Heikenstraat,,,3,51.2198168523,4.81258919432
Lille,,,2275,Broekzijstraat,,,69,51.2391486977,4.80509479025
Lille,,,2275,Rozenlaan,,,50,51.2651008315,4.86869076368
Lille,,,2275,Pulsebaan,,,142,51.2503728928,4.77405135088
Lille,,,2275,De Dalen,,,34,51.2693790068,4.79224801647
Lille,,,2275,Poederleese weg,,,2,51.2379188631,4.82461534239
Lille,,,2275,Beulk,,,22,51.2638384018,4.78386300559
Lille,,,2275,Borze,,,31,51.2406019043,4.83759471268
Lille,,,2275,Dorp,,,8,51.2273647046,4.83604959636
Lille,,,2275,Beukenlaan,,,7,51.2287860078,4.81927265755
Lille,,,2275,Kan. J. Peetersstraat,,,3,51.2675959579,4.87082565284
Lille,,,2275,Berg,,,4,51.2364248878,4.82765494966
Lille,,,2275,Zittaartse heide,,,17,51.2258187586,4.8167097468
Lille,,,2275,Zittaart,,,15,51.2188366543,4.81967991025
Lille,,,2275,Heikant,,,52,51.2297894022,4.82852896703
Lille,,,2275,Rozenlaan,,,9,51.2653809451,4.86700115036
Lille,,,2275,Kabienstraat,,,17,51.2396206266,4.82097515016
Lille,,,2275,Kerkstraat,,,27,51.2381594633,4.82221614187
Lille,,,2275,Laakakker,,,23,51.2276909248,4.84300956243
Lille,,,2275,Vinkenpad,,,9,51.2925237396,4.84170886801
Lille,,,2275,Schoorstraat,,,46,51.2807742259,4.87272346344
Lille,,,2275,Pastorijstraat,,,37,,
Lille,,,2275,Lindelostraat,,,9,51.2356041601,4.82386559923
Lille,,,2275,Rooienkapel,,,6,,
Lille,,,2275,Turnhoutsebaan,,,49,51.2760392436,4.88236993144
Lille,,,2275,Zielestraat,,,26,51.2263828289,4.84613056203
Lille,,,2275,Slaaplaken,,,9,51.2272808181,4.83455407069
Lille,,,2275,Heihoef,,,2,51.2783500913,4.78671822049
Lille,,,2275,Lichtaartsesteenweg,,,76,51.2201422781,4.84246348135
Lille,,,2275,Rooienkapel,,,15,51.2754997736,4.88000275361
Lille,,,2275,Blasvenpad,,,15,51.2651939122,4.79724030318
Lille,,,2275,Moleneind,,,26,51.2324598812,4.82503247993
Lille,,,2275,Heiend,,,133,51.2294348549,4.8089631437
Lille,,,2275,Schoolstraat,,,27,51.2681055678,4.86504474659
Lille,,,2275,Tuinwijk,,,15,51.2348341377,4.83384948332
Lille,,,2275,Achterste Moereind,,,4,51.255805996,4.79405305824
Lille,,,2275,Borze,,,23,51.239692103,4.83523015988
Lille,,,2275,Valvekenstraat,,,7,51.2518219715,4.81733308978
Lille,,,2275,Laakakker,,,6,51.2285971432,4.84357038778
Lille,,,2275,Kerkepad,,,57,51.2681722939,4.78220453821
Lille,,,2275,Varendreef,,,8,,
Lille,,,2275,Pastorijstraat,,,42,51.2661831706,4.79170241017
Lille,,,2275,Pulsebaan,,,60,51.2598035632,4.78308192713
Lille,,,2275,Rechtestraat,,,27,,
Lille,,,2275,Beulk,,,118,51.2594826782,4.77396012278
Lille,,,2275,Houtzijde,,,50,51.2522894222,4.83160349597
Lille,,,2275,Heiend,,,15,51.2352780906,4.82525426009
Lille,,,2275,Broekzijstraat,,,133,51.2468676631,4.81213402062
Lille,,,2275,Lozijde,,,69,51.276306783,4.87047071348
Lille,,,2275,Heggelaan,,,68,51.2219674434,4.83123190501
Lille,,,2275,Beulk,,,41,51.2634334386,4.78128161106
Lille,,,2275,Kardinaal Cardijnlaan,,,13,51.2332389725,4.83933355503
Lille,,,2275,Veldstraat,,,18,51.2393121741,4.81532093875
Lille,,,2275,Schoorstraat,,,2,51.2767925677,4.88305079545
Lille,,,2275,Laakakker,,,13,51.2285985764,4.8443980067
Lille,,,2275,Schoolblok,,,21,51.266964841,4.87098303702
Lille,,,2275,Dorp,,,76,51.2298281213,4.83474849307
Lille,,,2275,Karrewiel,,,4,51.2750747389,4.79287582335
Lille,,,2275,Houtzijde,,,5,51.2469923767,4.83095230713
Lille,,,2275,Klophamer,,,25,51.2536061924,4.83390164086
Lille,,,2275,Stepke,,,3,51.2647150001,4.78264386885
Lille,,,2275,Kruisweg,,,21,51.2630330741,4.79343992881
Lille,,,2275,Heikant,,,67A,51.2292510286,4.8277564486
Lille,,,2275,Pulsebaan,,,86,51.2581341034,4.78140020537
Lille,,,2275,Rozenlaan,,,14,51.2656134713,4.8673645467
Lille,,,2275,Eikenlaan,,,12,51.241527046,4.82746483208
Lille,,,2275,Beersebaan,,,102,51.2760340061,4.86469313318
Lille,,,2275,Krokuslaan,,,5,51.2713065073,4.86897154323
Lille,,,2275,Middelveld,,,26C,51.2694892918,4.8826810391
Lille,,,2275,Zielestraat,,,8,51.2229337737,4.8428202519
Lille,,,2275,Herentalsesteenweg,,,51,51.2235238132,4.83217135821
Lille,,,2275,Doolstraat,,,12,51.263148177,4.86913840154
Lille,,,2275,Beulk,,,42,51.2640409638,4.78236107711
Lille,,,2275,Molenheidedreef,,,29,51.2738281101,4.79687435516
Lille,,,2275,Beersebaan,,,30,51.270597408,4.86695056685
Lille,,,2275,Oude Baan,,,20,51.269670748,4.87350757915
Lille,,,2275,Doolstraat,,,36,51.2613220824,4.86801264785
Lille,,,2275,Kaulildijk,,,4,51.2706535696,4.78671523875
Lille,,,2275,Berkenlaan,,,24,51.228443517,4.81406724682
Lille,,,2275,Turnhoutsebaan,,,69,51.2783474118,4.88701625846
Lille,,,2275,Beek,,,54,51.234125822,4.83408294152
Lille,,,2275,Hemeldonk,,,12,51.2723462913,4.85525228905
Lille,,,2275,Tielenbaan,,,69,51.237161221,4.83310626603
Lille,,,2275,Turnhoutsebaan,,,78,51.279662267,4.89074783596
Lille,,,2275,Herentalsesteenweg,,,52,51.223440707,4.83119887369
Lille,,,2275,Moleneind,,,64,,
Lille,,,2275,Poederleese weg,,,50,51.2348956224,4.82755238939
Lille,,,2275,Doolstraat,,,33,51.2613964891,4.86886713547
Lille,,,2275,Kapelstraat,,,28,51.2446000061,4.82461448959
Lille,,,2275,Gustaaf C. De Bruynestraat,,,5,51.2289523223,4.84300079614
Lille,,,2275,Tielenbaan,,,88,51.236769423,4.83735908472
Lille,,,2275,Pastorijstraat,,,82,51.2672151262,4.79689356857
Lille,,,2275,Brulens,,,20,51.2651959347,4.85951062357
Lille,,,2275,Kloosterstraat,,,90,51.2637215734,4.86212030324
Lille,,,2275,Beersebaan,,,2,51.2688556628,4.8672633259
Lille,,,2275,Zagerijstraat,,,1,51.234403702,4.82819441399
Lille,,,2275,Baan,,,60,51.2339086997,4.83820623201
Lille,,,2275,Vendelmansweg,,,51,51.2657762335,4.79448995437
Lille,,,2275,Zagerijstraat,,,49A,51.2326768465,4.81741300893
Lille,,,2275,Beulk,,,34,51.264086842,4.78329931564
Lille,,,2275,Broekzijstraat,,,47,51.234844798,4.80483623447
Lille,,,2275,Heerle,,,46,51.2146945869,4.87599344274
Lille,,,2275,Herentalsesteenweg,,,26,51.2252071375,4.8332823445
Lille,,,2275,Gustaaf C. De Bruynestraat,,,20,51.2286314229,4.84177036415
Lille,,,2275,Meidoornlaan,,,25,51.2654216402,4.78162347214
Lille,,,2275,Vlinderweg,,,4,,
Lille,,,2275,Valvekenstraat,,,68,51.2541175641,4.82678784445
Lille,,,2275,Oostmalsebaan,,,64,51.267676051,4.78091692163
Lille,,,2275,Heiend,,,8,51.2359558294,4.82522955088
Lille,,,2275,Moereind,,,82,51.2562051602,4.78883089563
Lille,,,2275,Lodewijk Mercelislaan,,,4,51.2619541271,4.78038098659
Lille,,,2275,Poederleese weg,,,81,51.2340890899,4.82951310966
Lille,,,2275,Eikenlaan,,,45,51.2382644838,4.83094867774
Lille,,,2275,Vendelmansweg,,,37,51.2655953526,4.79237388332
Lille,,,2275,Heerle,,,55,51.2158272234,4.87247084534
Lille,,,2275,Veenzijde,,,11,51.2636726851,4.8647166496
Lille,,,2275,Beersebaan,,,99,51.2731700711,4.86573302002
Lille,,,2275,Moereind,,,5,51.257364818,4.79959522072
Lille,,,2275,Hoogland,,,57,51.2348193451,4.83754534198
Lille,,,2275,Herentalsesteenweg,,,48,51.2237739292,4.83165337486
Lille,,,2275,Herentalsesteenweg,,,3,51.2258709834,4.8350276792
